FID,ID,x,y,z,d,txt
157,548,16.201327175100001,111.578641246999990,-2.647501200000000,86.555347724200004,all
158,549,16.201320783600000,111.578640581000000,-2.590814400000000,86.540204708000005,all
159,550,16.201314389400000,111.578639916000000,-2.645696000000000,86.525061691800005,all
160,551,16.201307995000001,111.578639252000000,-2.703160300000000,86.509705393700003,all
161,555,16.201250459499999,111.578633263000000,-2.513177600000000,86.372565120299996,all
162,558,16.201231276100000,111.578631268000000,-2.579723800000000,86.326922789799994,all
163,560,16.201224884700000,111.578630602000000,-2.423750900000000,86.311566491700006,all
164,562,16.201212100900001,111.578629269999990,-2.265869600000000,86.281280459300007,all
165,563,16.201186530600001,111.578626606000000,-1.933463700000000,86.220281830700003,all
166,564,16.201180150500001,111.578625935000010,-1.314427300000000,86.204925532600001,all
167,565,16.201160939499999,111.578623949999990,-2.425147000000000,86.159283202099999,all
168,566,16.201160945100000,111.578623948000000,-2.187720300000000,86.159283202099999,all
169,568,16.201154566600000,111.578623276000000,-1.484297200000000,86.144140185900000,all
170,573,16.201122574900001,111.578619957000000,-2.154647600000000,86.067785259199994,all
171,575,16.201109802500000,111.578618620000000,-1.428039000000000,86.037285944900006,all
172,576,16.201103389699998,111.578617962000000,-2.151276000000000,86.022142928700006,all
173,578,16.201071416100000,111.578614634999990,-1.857340500000000,85.945788002000000,all
174,581,16.201058620100000,111.578613307000000,-1.992212300000000,85.915288687699999,all
175,583,16.201045824400001,111.578611978000000,-2.097404500000000,85.884789373399997,all
176,584,16.201045852200000,111.578611967000000,-0.918339000000000,85.885002655400001,all
177,587,16.201039435199998,111.578611310000000,-1.777042600000000,85.869646357299999,all
178,590,16.201026670299999,111.578609970000000,-0.591755700000000,85.839147042999997,all
179,591,16.201020245500001,111.578609316000000,-1.729836200000000,85.824004026799997,all
180,592,16.201013847599999,111.578608651000000,-1.762469500000000,85.808647728699995,all
181,593,16.201007452999999,111.578607985999990,-1.651925800000000,85.793504712499995,all
182,595,16.201001075699999,111.578607313000010,-0.802644550000000,85.778148414399993,all
183,596,16.200994659500001,111.578606656999990,-1.641931400000000,85.763005398199994,all
184,600,16.200975447099999,111.578604670999990,-2.473577300000000,85.717149785800004,all
185,601,16.200969063300001,111.578604001000000,-1.881252500000000,85.702006769600004,all
186,602,16.200962657000002,111.578603340000000,-2.238405500000000,85.686650471500002,all
187,603,16.200949871399999,111.578602007000000,-1.794479300000000,85.656151157200000,all
188,605,16.200943474799999,111.578601343000000,-1.728951700000000,85.641008141000000,all
189,606,16.200937080100001,111.578600677000000,-1.577417500000000,85.625651842899998,all
190,609,16.200924281799999,111.578599349000000,-1.642991700000000,85.595152528599996,all
191,613,16.200905089500001,111.578597357000010,-1.576133300000000,85.549510198099995,all
192,614,16.200898692700001,111.578596692999990,-1.530776000000000,85.534153900000007,all
193,616,16.200885894700001,111.578595365000000,-1.533090200000000,85.503654585700005,all
194,618,16.200873090700000,111.578594040000000,-1.777406200000000,85.473155271400003,all
195,619,16.200853895500000,111.578592048000000,-1.654790300000000,85.427512940900002,all
196,620,16.200841091699999,111.578590723000000,-1.851962400000000,85.397013626600000,all
197,624,16.200821890299999,111.578588733000000,-1.933116800000000,85.351158014199996,all
198,625,16.200821880199999,111.578588737000000,-2.361428700000000,85.351158014199996,all
199,626,16.200809096899999,111.578587404000000,-1.643872600000000,85.320658699899994,all
200,627,16.200789893500001,111.578585416000000,-1.750934200000000,85.274803087500004,all
201,631,16.200757920200001,111.578582088999990,-0.514815900000000,85.198661442700001,all
202,632,16.200751490199998,111.578581438000000,-1.751789500000000,85.183305144599998,all
203,634,16.200738691300000,111.578580110999990,-1.573830200000000,85.152805830299997,all
204,636,16.200732295000002,111.578579447000000,-1.404726500000000,85.137662814099997,all
205,637,16.200725888600001,111.578578787000000,-1.621446800000000,85.122306515999995,all
206,639,16.200693887400000,111.578575473000000,-1.340144600000000,85.046164871200006,all
207,644,16.200636269200000,111.578569517000010,-1.396558500000000,84.908811315899996,all
208,647,16.200617061599999,111.578567533000000,-1.375881400000000,84.862955703500006,all
209,649,16.200604255399998,111.578566210000010,-1.389388600000000,84.832456389200004,all
210,651,16.200585042099998,111.578564228000000,-1.553704400000000,84.786600776800000,all
211,655,16.200553020499999,111.578560925999990,-1.735822300000000,84.710459131999997,all
212,657,16.200533812100002,111.578558943999990,-1.649341800000000,84.664603519600007,all
213,658,16.200527408700001,111.578558283000010,-1.583774900000000,84.649247221500005,all
214,660,16.200521019200000,111.578557616000000,-0.970757100000000,84.634104205300005,all
215,661,16.200521003399999,111.578557622999990,-1.639210200000000,84.634104205300005,all
216,662,16.200514620100002,111.578556954000010,-0.755708460000000,84.618961189100006,all
217,664,16.200508196900000,111.578556302000000,-1.563333500000000,84.603604891000003,all
218,666,16.200501805100000,111.578555636999990,-1.072299700000000,84.588248592900001,all
219,668,16.200469775100000,111.578552341999990,-1.473786800000000,84.511893666199995,all
220,670,16.200456956400000,111.578551026000000,-1.861926000000000,84.481394351899993,all
221,671,16.200450561800000,111.578550363000010,-1.463583800000000,84.466251335699994,all
222,673,16.200431343300000,111.578548385999990,-1.566994400000000,84.420395723300004,all
223,674,16.200424933200001,111.578547728000000,-1.775536900000000,84.405039425200002,all
224,675,16.200424936200001,111.578547727000000,-1.647062700000000,84.405039425200002,all
225,676,16.200412129000000,111.578546407999990,-1.544538400000000,84.374540110900000,all
226,678,16.200392905000001,111.578544433999990,-1.864442200000000,84.328897780399998,all
227,680,16.200367300800000,111.578541736000010,-1.659798700000000,84.267685869900006,all
228,683,16.200354490900001,111.578540426000000,-1.495573400000000,84.237186555600005,all
229,687,16.200341673099999,111.578539119000000,-1.659374400000000,84.206687241300003,all
230,689,16.200328867900001,111.578537807999990,-1.278541400000000,84.176187927000001,all
231,693,16.200309638899999,111.578535849999990,-1.622360700000000,84.130332314599997,all
232,694,16.200290414600001,111.578533889000000,-1.664817300000000,84.084476702100005,all
233,697,16.200258385200001,111.578530621000000,-1.401601300000000,84.008335057400004,all
234,698,16.200251971600000,111.578529970000010,-1.646906500000000,83.992978759300001,all
235,700,16.200239164999999,111.578528660000000,-1.248836000000000,83.962479445000000,all
236,701,16.200232750900000,111.578528010000000,-1.507766200000000,83.947123146799996,all
237,702,16.200232751300000,111.578528010000000,-1.488266200000000,83.947123146799996,all
238,703,16.200226341000000,111.578527358000000,-1.585478300000000,83.931766848699993,all
239,704,16.200226342499999,111.578527357000000,-1.519166200000000,83.931980130699998,all
240,707,16.200213527599999,111.578526051000000,-1.462271500000000,83.901267534400006,all
241,708,16.200200706400000,111.578524747000000,-1.661451100000000,83.870768220100004,all
242,709,16.200194303400000,111.578524093000000,-1.436868400000000,83.855625204000006,all
243,711,16.200181490500000,111.578522787000000,-1.315085400000000,83.824912607700000,all
244,712,16.200181489900000,111.578522787000000,-1.337834400000000,83.824912607700000,all
245,714,16.200162263399999,111.578520830000000,-1.381759400000000,83.779270277199998,all
246,715,16.200149448600001,111.578519524000000,-1.238885200000000,83.748557680999994,all
247,716,16.200143043499999,111.578518871000000,-1.129120300000000,83.733414664799994,all
248,718,16.200117404099998,111.578516264000000,-1.318631900000000,83.672202754300002,all
249,720,16.200085363900001,111.578513003000000,-1.133738300000000,83.595847827599997,all
250,721,16.200085360799999,111.578513004000000,-1.263002200000000,83.595847827599997,all
251,722,16.200078957399999,111.578512350000000,-1.027409800000000,83.580704811399997,all
252,723,16.200078957700001,111.578512350000000,-1.012194900000000,83.580704811399997,all
253,725,16.200059721799999,111.578510398000010,-1.377770800000000,83.534849199000007,all
254,726,16.200053320599999,111.578509744000000,-1.085658600000000,83.519492900900005,all
255,727,16.200046908499999,111.578509094000000,-1.289510000000000,83.504349884700005,all
256,728,16.200046910600001,111.578509092999990,-1.199549400000000,83.504349884700005,all
257,729,16.200040505699999,111.578508439999990,-1.019348600000000,83.488993586600003,all
258,730,16.200027683199998,111.578507138000010,-1.194881200000000,83.458494272300001,all
259,731,16.200027685300000,111.578507138000010,-1.105012900000000,83.458494272300001,all
260,732,16.200021274099999,111.578506487000000,-1.186751700000000,83.443137974199999,all
261,736,16.199995645000001,111.578503877000000,-0.841907000000000,83.382139345599995,all
262,737,16.199989231699998,111.578503228000000,-1.013077300000000,83.366783047499993,all
263,739,16.199982823300001,111.578502576000010,-0.972954750000000,83.351640031299993,all
264,743,16.199957185999999,111.578499970000000,-0.998584030000000,83.290428120800001,all
265,745,16.199950777700000,111.578499319000000,-0.950508500000000,83.275285104600002,all
266,747,16.199944369000001,111.578498667000010,-0.918956400000000,83.259928806500000,all
267,748,16.199931540800002,111.578497368000000,-1.273418700000000,83.229429492199998,all
268,750,16.199918724800000,111.578496064000010,-1.190538500000000,83.198930177899996,all
269,751,16.199918724200000,111.578496064000010,-1.212137000000000,83.198930177899996,all
270,752,16.199912317999999,111.578495412000000,-1.073998700000000,83.183573879799994,all
271,753,16.199905908300000,111.578494761000000,-1.081533200000000,83.168217581700006,all
272,754,16.199899500299999,111.578494109000000,-1.021449100000000,83.153074565500006,all
273,757,16.199880267000001,111.578492157000000,-1.222697600000000,83.107218953100002,all
274,758,16.199867453300001,111.578490852000000,-0.995706560000000,83.076719638800000,all
275,760,16.199867467800001,111.578490845999990,-0.378961440000000,83.076719638800000,all
276,761,16.199854636300000,111.578489549000000,-0.909213800000000,83.046220324499998,all
277,762,16.199848223699998,111.578488899000010,-1.042352100000000,83.030864026399996,all
278,764,16.199841814500001,111.578488247000000,-1.028066000000000,83.015507728299994,all
279,765,16.199841821400000,111.578488244000000,-0.736361500000000,83.015507728299994,all
280,767,16.199835398600001,111.578487598000000,-1.300102500000000,83.000364712099994,all
281,768,16.199829000499999,111.578486944000010,-0.938812500000000,82.985008414000006,all
282,769,16.199816176399999,111.578485642999990,-1.159740000000000,82.954509099700005,all
283,773,16.199803359600001,111.578484340000000,-1.069129500000000,82.924009785400003,all
284,775,16.199790537700000,111.578483038000000,-1.197372900000000,82.893510471100001,all
285,778,16.199764906700000,111.578480430000000,-0.919251200000000,82.832298560599995,all
286,779,16.199726442799999,111.578476524000000,-1.258444200000000,82.740587335699999,all
287,782,16.199700805300001,111.578473918000000,-1.283512100000000,82.679588707099995,all
288,783,16.199700801799999,111.578473919999990,-1.433086000000000,82.679588707099995,all
289,784,16.199687991400001,111.578472614000010,-1.138710400000000,82.649089392899995,all
290,785,16.199681582299998,111.578471961999990,-1.140153500000000,82.633733094700005,all
291,787,16.199649534399999,111.578468704000000,-1.265688300000000,82.557378168000000,all
292,789,16.199630309500002,111.578466748000000,-1.189860100000000,82.511522555599996,all
293,791,16.199617484499999,111.578465447000000,-1.504736200000000,82.481023241299994,all
294,793,16.199611086200001,111.578464791000000,-1.143137100000000,82.465880225099994,all
295,794,16.199611073500002,111.578464797000000,-1.685364700000000,82.465666943200006,all
296,798,16.199591862900000,111.578462834000010,-1.075234500000000,82.420024612700004,all
297,800,16.199559820400001,111.578459573000000,-1.079121600000000,82.343669685999998,all
298,801,16.199559823300000,111.578459572000000,-0.953256850000000,82.343669685999998,all
299,803,16.199553413699999,111.578458920000000,-1.005849500000000,82.328313387899996,all
300,804,16.199547008100001,111.578458267000000,-0.891833800000000,82.313170371699997,all
301,809,16.199514964300000,111.578455005000000,-1.018193600000000,82.236815445000005,all
302,810,16.199495735599999,111.578453048000000,-1.223283800000000,82.190959832600001,all
303,812,16.199482925700000,111.578451740000010,-0.978592200000000,82.160460518299999,all
304,817,16.199450887699999,111.578448475000000,-0.975963400000000,82.084105591599993,all
305,819,16.199431670399999,111.578446514000010,-0.812621950000000,82.038249979200003,all
306,820,16.199425261700000,111.578445861000010,-0.874519050000000,82.022893681100001,all
307,821,16.199412444600000,111.578444555000000,-0.989367070000000,81.992394366799999,all
308,822,16.199406043200000,111.578443900000000,-0.750025750000000,81.977251350600000,all
309,824,16.199380413200000,111.578441287000000,-0.932482660000000,81.916039440099993,all
310,826,16.199316349299998,111.578434746000000,-0.963567100000000,81.763542868599998,all
311,827,16.199316352899999,111.578434745000000,-0.812472800000000,81.763542868599998,all
312,831,16.199284320499999,111.578431474000000,-0.949312750000000,81.687187941900007,all
313,832,16.199271513900001,111.578430162000000,-0.757186900000000,81.656688627600005,all
314,834,16.199265101900000,111.578429510000010,-1.035463300000000,81.641332329500003,all
315,835,16.199252300500000,111.578428196999990,-0.644344700000000,81.610833015200001,all
316,837,16.199233080799999,111.578426233000000,-0.826956150000000,81.564977402799997,all
317,839,16.199226673199998,111.578425579000000,-0.942159830000000,81.549834386599997,all
318,841,16.199213868299999,111.578424266000000,-0.743626360000000,81.519335072299995,all
319,843,16.199207462800000,111.578423611999990,-0.818703950000000,81.503978774199993,all
320,845,16.199207463400001,111.578423611000010,-0.792199130000000,81.503978774199993,all
321,846,16.199207467899999,111.578423610000000,-0.602513200000000,81.503978774199993,all
322,852,16.199175444800002,111.578420333000000,-0.727554200000000,81.427623847500001,all
323,854,16.199169043500000,111.578419676000000,-0.607491250000000,81.412480831300002,all
324,858,16.199149834200000,111.578417708000000,-0.535239930000000,81.366625218899998,all
325,859,16.199130618700000,111.578415741000000,-0.685684740000000,81.320769606499994,all
326,860,16.199117807099999,111.578414430000000,-0.887210700000000,81.290270292200006,all
327,861,16.199117810000001,111.578414429000010,-0.764692370000000,81.290270292200006,all
328,862,16.199105002000000,111.578413117000000,-0.866748450000000,81.259770977900004,all
329,865,16.199085811900002,111.578411231000000,-0.908741240000000,81.214128647400003,all
330,867,16.199060190499999,111.578408584000000,-1.171927000000000,81.153130018799999,all
331,870,16.199040982500001,111.578406594000000,-1.036455500000000,81.107274406399995,all
332,871,16.199040986299998,111.578406593000000,-0.875666260000000,81.107274406399995,all
333,873,16.199028179100001,111.578405266999990,-0.889411330000000,81.076775092099993,all
334,874,16.199021769800002,111.578404607000000,-1.144106100000000,81.061418794000005,all
335,876,16.199015370900000,111.578403941999990,-0.963313800000000,81.046275777800005,all
336,877,16.198996162499999,111.578401953000000,-0.942702050000000,81.000420165400001,all
337,878,16.198989762200000,111.578401287999990,-0.839420800000000,80.985277149200002,all
338,879,16.198989762600000,111.578401287999990,-0.824682830000000,80.985277149200002,all
339,881,16.198951348400001,111.578397309000000,-0.944222570000000,80.893565924399994,all
340,883,16.198944948200001,111.578396645000000,-0.868811000000000,80.878422908199994,all
341,884,16.198944949200001,111.578396645000000,-0.825450200000000,80.878422908199994,all
342,885,16.198932133300001,111.578395323000000,-1.350617400000000,80.847923593900006,all
343,888,16.198900136900001,111.578391999999990,-0.901943800000000,80.771568667200000,all
344,891,16.198880918899999,111.578390015000000,-1.591868500000000,80.725713054799996,all
345,892,16.198874532600001,111.578389345000010,-0.981680150000000,80.710570038599997,all
346,894,16.198861732299999,111.578388016999990,-0.914633500000000,80.680070724299995,all
347,895,16.198855327000000,111.578387355000000,-1.126980000000000,80.664714426200007,all
348,897,16.198848930499999,111.578386690000000,-1.008767100000000,80.649571409999993,all
349,900,16.198823328900001,111.578384035000000,-1.098299400000000,80.588572781400003,all
350,903,16.198797735399999,111.578381377000000,-0.926838100000000,80.527574152800000,all
351,904,16.198778540300001,111.578379384000000,-0.854986200000000,80.481718540399996,all
352,905,16.198772136900001,111.578378722000000,-1.059679300000000,80.466575524199996,all
353,907,16.198759339799999,111.578377394000000,-1.066026000000000,80.436076209899994,all
354,908,16.198752945599999,111.578376730000000,-1.013636100000000,80.420719911800006,all
355,909,16.198740150100001,111.578375401000000,-0.984446600000000,80.390220597500004,all
356,913,16.198727356599999,111.578374073000010,-0.893413660000000,80.359721283200003,all
357,914,16.198708158500001,111.578372083000000,-1.129795100000000,80.314078952700001,all
