FID,ID,x,y,z,d,txt
70,817,16.356486048899999,112.082895368000000,-3.893939500000000,94.794782742899997,all
71,818,16.356486049699999,112.082895367000010,-3.921341700000000,94.794782742899997,all
72,824,16.356473268700000,112.082894051000000,-3.783756500000000,94.750636721500001,all
73,831,16.356454115700000,112.082892047000000,-4.149751700000000,94.684572046000000,all
74,840,16.356434933900001,112.082890087000000,-3.696555100000000,94.618198657099995,all
75,843,16.356428537300001,112.082889439000000,-3.449672200000000,94.596280003100006,all
76,860,16.356383805800000,112.082884816000000,-3.375364300000000,94.441923284699996,all
77,862,16.356383803800000,112.082884820000000,-3.305477600000000,94.441923284699996,all
78,867,16.356377442799999,112.082884103000000,-4.330014000000000,94.420004630700006,all
79,884,16.356339060400000,112.082880206000000,-3.102317300000000,94.287566566300001,all
80,890,16.356319884700000,112.082878226999990,-3.062822600000000,94.221501890900001,all
81,892,16.356319882699999,112.082878230000010,-2.993472300000000,94.221501890900001,all
82,896,16.356307119200000,112.082876870000010,-3.716834800000000,94.177355869400003,all
83,900,16.356300737600002,112.082876188000000,-4.124210400000000,94.155437215399999,all
84,907,16.356281562100001,112.082874205000000,-4.188627000000000,94.089372539899998,all
85,924,16.356249564399999,112.082870967999990,-3.066975400000000,93.978853129599997,all
86,932,16.356230362300000,112.082869028999990,-2.352288200000000,93.912788454099996,all
87,960,16.356179209899999,112.082863742000000,-2.624978500000000,93.736204368299994,all
88,979,16.356140817000000,112.082859822000000,-2.095957500000000,93.603766303900002,all
89,983,16.356134423299999,112.082859158000010,-2.206008700000000,93.581847649899998,all
90,993,16.356115227899998,112.082857192000010,-2.079119400000000,93.515474260999994,all
91,1000,16.356102438899999,112.082855867000010,-2.264434800000000,93.471328239599998,all
92,1001,16.356102427800000,112.082855888000000,-1.881348300000000,93.471328239599998,all
93,1007,16.356089642899999,112.082854552000000,-2.268822200000000,93.427182218100000,all
94,1014,16.356083242699999,112.082853899000000,-2.201231200000000,93.405263564099997,all
95,1019,16.356076834700001,112.082853258000000,-1.908966400000000,93.383036196700004,all
96,1020,16.356070439100002,112.082852595000010,-2.012467600000000,93.361117542599999,all
97,1023,16.356070451899999,112.082852571000000,-2.453716000000000,93.361117542599999,all
98,1024,16.356064082500001,112.082851860999990,-3.437255000000000,93.339198888599995,all
99,1027,16.356064032300001,112.082851955000000,-1.705523700000000,93.338890175200007,all
100,1033,16.356057609200001,112.082851346000000,-0.840926350000000,93.316662807699998,all
101,1036,16.356051245200000,112.082850621000010,-2.092011200000000,93.294744153699995,all
102,1038,16.356051255600001,112.082850601000000,-2.448513000000000,93.294744153699995,all
103,1042,16.356044836599999,112.082849982000000,-1.772862400000000,93.272825499700005,all
104,1047,16.356032080300000,112.082848592000000,-3.191974000000000,93.228679478299995,all
105,1057,16.356012831899999,112.082846715000000,-1.533163400000000,93.162306089400005,all
106,1058,16.356006445300000,112.082846035000000,-1.981546300000000,93.140387435400001,all
107,1059,16.356000023499998,112.082845417000000,-1.282739900000000,93.118160067900007,all
108,1062,16.356000036299999,112.082845393000000,-1.725119100000000,93.118160067900007,all
109,1070,16.355987228200000,112.082844094000000,-1.509754100000000,93.074014046499997,all
110,1077,16.355974412999998,112.082842808000000,-1.072656200000000,93.029868024999999,all
111,1082,16.355955233600000,112.082840796000000,-1.930971100000000,92.963803349499997,all
112,1084,16.355948821199998,112.082840160999990,-1.575431000000000,92.941575982100005,all
113,1085,16.355948814800001,112.082840172999990,-1.351629100000000,92.941575982100005,all
114,1093,16.355935991700001,112.082838901000000,-0.681849240000000,92.897429960599993,all
115,1094,16.355929595599999,112.082838233999990,-0.908688070000000,92.875202593200001,all
116,1100,16.355916802599999,112.082836900000000,-1.384026300000000,92.831056571700003,all
117,1103,16.355910385300000,112.082836275000010,-0.859130560000000,92.809137917699999,all
118,1105,16.355910388400002,112.082836269000000,-0.967316870000000,92.809137917699999,all
119,1113,16.355897574899998,112.082834973999990,-0.736757400000000,92.764683182799999,all
120,1116,16.355891225000001,112.082834217000000,-2.626196000000000,92.742764528799995,all
121,1117,16.355891176299998,112.082834311000000,-0.910014870000000,92.742764528799995,all
122,1136,16.355865792300001,112.082831547000000,-2.881878600000000,92.655089912799994,all
123,1137,16.355859260999999,112.082831114000000,1.074822500000000,92.632553831899997,all
124,1143,16.355852890400001,112.082830375000000,-0.556997840000000,92.610635177899994,all
125,1145,16.355852902199999,112.082830351000000,-1.000531400000000,92.610635177899994,all
126,1155,16.355840039400000,112.082829106000010,-0.018126018000000,92.566489156399996,all
127,1157,16.355840124400000,112.082828944000000,-2.987069100000000,92.566489156399996,all
128,1166,16.355814431900001,112.082826385999990,-2.301248800000000,92.477888400099999,all
129,1177,16.355788670799999,112.082823954000010,0.643780700000000,92.389287643700001,all
130,1182,16.355782331899999,112.082823152000000,-2.175082400000000,92.367368989699997,all
131,1186,16.355775907700000,112.082822512000010,-2.019691000000000,92.345141622300005,all
132,1196,16.355763072999999,112.082821208000000,-2.190476200000000,92.300995600799993,all
133,1206,16.355737304400002,112.082818788000000,0.908671300000000,92.212086131000007,all
134,1211,16.355737394399998,112.082818616000000,-2.234990100000000,92.212394844499997,all
135,1214,16.355724443100002,112.082817532000010,1.607766500000000,92.167631396199994,all
136,1224,16.355705267099999,112.082815428000000,-1.404773200000000,92.101566720700006,all
137,1227,16.355698799999999,112.082814870000010,0.225880250000000,92.079339353199998,all
138,1229,16.355692339299999,112.082814299000010,1.594326600000000,92.057111985800006,all
139,1234,16.355686019699998,112.082813458999990,-1.942387300000000,92.035193331800002,all
140,1238,16.355679474199999,112.082813050000000,2.383737300000000,92.012657250900006,all
141,1247,16.355673172800000,112.082812176000000,-1.788044900000000,91.990738596900002,all
142,1252,16.355660321799999,112.082810900000000,-1.497804800000000,91.946592575400004,all
143,1258,16.355640959799999,112.082809150000000,1.905964100000000,91.879910473099997,all
144,1263,16.355634547299999,112.082808488000000,1.595101000000000,91.857683105700005,all
145,1264,16.355634579499998,112.082808427000000,0.483782530000000,91.857683105700005,all
146,1265,16.355634611599999,112.082808365999990,-0.627305570000000,91.857991819099993,all
147,1271,16.355621686300001,112.082807231000000,2.206783000000000,91.813228370800005,all
148,1273,16.355621691600000,112.082807221000000,2.025784500000000,91.813537084199993,all
149,1276,16.355615266699999,112.082806584000000,2.168704500000000,91.791309716800001,all
150,1278,16.355608847199999,112.082805935000000,2.092454000000000,91.769082349300007,all
151,1287,16.355596098100001,112.082804470000000,-1.133925100000000,91.724936327899997,all
152,1288,16.355589587499999,112.082803995000010,1.968029700000000,91.702708960400003,all
153,1295,16.355570314800001,112.082802075999990,2.221107500000000,91.636335571499998,all
154,1297,16.355563894700001,112.082801429000000,2.164806400000000,91.614108204100006,all
155,1299,16.355563985700002,112.082801255000010,-1.013704000000000,91.614416917499994,all
156,1310,16.355544627699999,112.082799499999990,2.218534200000000,91.547734815200002,all
157,1313,16.355544614399999,112.082799526000000,2.680014600000000,91.547734815200002,all
158,1321,16.355512518299999,112.082796286000000,2.274908000000000,91.436906691399997,all
159,1326,16.355506105400000,112.082795625000000,1.941034300000000,91.414679323900003,all
160,1327,16.355506112400001,112.082795612000000,1.698583500000000,91.414679323900003,all
161,1332,16.355493252500001,112.082794357000000,2.272995500000000,91.370533302499993,all
162,1333,16.355493236400001,112.082794388000000,2.830837500000000,91.370533302499993,all
163,1343,16.355480397400001,112.082793096000000,2.723893200000000,91.326078567600007,all
164,1347,16.355480410399998,112.082793072000000,2.275557800000000,91.326078567600007,all
165,1349,16.355473998800001,112.082792410000000,1.932437700000000,91.304159913600003,all
166,1355,16.355467551299999,112.082791817000000,2.835647000000000,91.281932546099995,all
167,1358,16.355461175100000,112.082791089000000,1.273266700000000,91.259705178700003,all
168,1362,16.355454752699998,112.082790449000000,1.312407500000000,91.237786524699999,all
169,1369,16.355441908900001,112.082789167000000,1.360923500000000,91.193331789799998,all
170,1376,16.355435469300001,112.082788560000000,1.999982400000000,91.171104422300004,all
171,1380,16.355429028400000,112.082787955000000,2.684754000000000,91.148877054899998,all
172,1389,16.355416206099999,112.082786635000010,2.010789600000000,91.104731033400000,all
173,1393,16.355409810000001,112.082785946000000,1.159300100000000,91.082812379399996,all
174,1397,16.355409784799999,112.082785994000010,2.029285200000000,91.082503665999994,all
175,1407,16.355403336300000,112.082785405000000,2.988680400000000,91.060276298500000,all
176,1410,16.355396915800000,112.082784763000010,2.987117800000000,91.038357644499996,all
177,1412,16.355390552900001,112.082784016000010,1.064091100000000,91.016130277100004,all
178,1414,16.355390495500000,112.082784125000000,3.043765500000000,91.016130277100004,all
179,1415,16.355390501500001,112.082784113000000,2.837448100000000,91.016130277100004,all
180,1424,16.355377666999999,112.082782821000000,2.656763600000000,90.971984255600006,all
181,1429,16.355371252600001,112.082782167999990,2.458093000000000,90.949756888200000,all
182,1431,16.355371243499999,112.082782185000000,2.769050100000000,90.949756888200000,all
183,1436,16.355364884099998,112.082781430000000,0.677410400000000,90.927838234199996,all
184,1440,16.355352012299999,112.082780206000000,1.745481500000000,90.883383499299995,all
185,1441,16.355345565699999,112.082779617000000,2.707107500000000,90.861156131800001,all
186,1445,16.355345593300001,112.082779565000000,1.752690600000000,90.861156131800001,all
187,1446,16.355339145900000,112.082778977000000,2.713143800000000,90.838928764399995,all
188,1457,16.355326309500001,112.082777691000000,2.629136300000000,90.794782742899997,all
189,1460,16.355326327299998,112.082777656999990,2.015317200000000,90.794782742899997,all
190,1462,16.355319883100002,112.082777062999990,2.875398000000000,90.772555375500005,all
191,1465,16.355313459600001,112.082776431000000,3.028811200000000,90.750328007999997,all
192,1468,16.355307046899998,112.082775778000000,2.810453000000000,90.728409353999993,all
193,1472,16.355300624300000,112.082775145000000,2.941603200000000,90.706181986600001,all
194,1477,16.355300628599998,112.082775137000000,2.793777000000000,90.706181986600001,all
195,1484,16.355281371000000,112.082773219000000,2.862787500000000,90.639808597699997,all
196,1486,16.355281365700002,112.082773229000000,3.046767700000000,90.639808597699997,all
197,1488,16.355281366200000,112.082773227999990,3.030282300000000,90.639808597699997,all
198,1489,16.355281368699998,112.082773223000000,2.941163300000000,90.639808597699997,all
199,1490,16.355274943600001,112.082772596000000,3.182279800000000,90.617581230200003,all
200,1491,16.355274972099998,112.082772542000000,2.196753000000000,90.617581230200003,all
201,1492,16.355274949199998,112.082772586000000,2.988518000000000,90.617581230200003,all
202,1493,16.355274956700001,112.082772571000010,2.727053600000000,90.617581230200003,all
203,1495,16.355268556500000,112.082771897000000,2.110894400000000,90.595662576199999,all
204,1498,16.355262109300000,112.082771312999990,3.125566500000000,90.573435208800007,all
205,1499,16.355262113199998,112.082771304999990,2.988305300000000,90.573435208800007,all
206,1500,16.355262115300000,112.082771300999990,2.916104000000000,90.573435208800007,all
207,1503,16.355255692600000,112.082770672000000,3.121049600000000,90.551207841299998,all
208,1505,16.355255698200001,112.082770662000000,2.929229000000000,90.551207841299998,all
209,1506,16.355249274700000,112.082770033000000,3.135529800000000,90.528980473900006,all
210,1507,16.355249273999998,112.082770034000010,3.157311400000000,90.528980473900006,all
211,1508,16.355249289100001,112.082770006000000,2.638496200000000,90.529289187299995,all
212,1510,16.355242867899999,112.082769373000000,2.770663700000000,90.507061819900002,all
213,1513,16.355236434300000,112.082768763999990,3.335029400000000,90.484834452399994,all
214,1514,16.355230025200001,112.082768107000010,3.029712400000000,90.462607085000002,all
215,1515,16.355230034500000,112.082768089000000,2.706169100000000,90.462915798400005,all
216,1517,16.355230025899999,112.082768106000000,3.003391500000000,90.462607085000002,all
217,1520,16.355223611200000,112.082767462000010,2.930204400000000,90.440688430999998,all
218,1528,16.355217195000002,112.082766823000000,2.945804800000000,90.418461063500004,all
219,1533,16.355204358600002,112.082765550000000,3.073441000000000,90.374315042099994,all
220,1537,16.355197944800000,112.082764905999990,2.992669300000000,90.352087674600000,all
221,1538,16.355197938900002,112.082764917000010,3.198135000000000,90.352087674600000,all
222,1539,16.355197942699998,112.082764909999990,3.065237000000000,90.352087674600000,all
223,1546,16.355185120400002,112.082763613000000,2.743993800000000,90.307941653200004,all
224,1547,16.355185108299999,112.082763636000000,3.163129000000000,90.307941653200004,all
225,1551,16.355185109400001,112.082763634000000,3.124740600000000,90.307941653200004,all
226,1552,16.355178687599999,112.082763005999990,3.341501200000000,90.285714285699996,all
227,1553,16.355178694799999,112.082762992000000,3.093031000000000,90.285714285699996,all
228,1555,16.355178692700001,112.082762996000000,3.167900800000000,90.285714285699996,all
229,1557,16.355178699600000,112.082762982999990,2.927056000000000,90.285714285699996,all
230,1558,16.355178693900001,112.082762994000010,3.123680600000000,90.285714285699996,all
231,1559,16.355178699700001,112.082762982999990,2.926271000000000,90.285714285699996,all
232,1565,16.355172289900000,112.082762337000010,2.801527000000000,90.263795631700006,all
233,1568,16.355172277099999,112.082762360999990,3.243866700000000,90.263486918300003,all
234,1570,16.355172278000001,112.082762359000000,3.212266400000000,90.263486918300003,all
235,1575,16.355165871600001,112.082761703000000,2.911568600000000,90.241568264300000,all
236,1579,16.355165873000001,112.082761701000000,2.865193000000000,90.241568264300000,all
237,1582,16.355159463600000,112.082761053000000,2.705676300000000,90.219340896800006,all
238,1586,16.355153036299999,112.082760437000000,3.144082800000000,90.197113529399999,all
239,1588,16.355153026800000,112.082760455000000,3.470043400000000,90.197113529399999,all
240,1593,16.355146620700001,112.082759800000010,3.182131800000000,90.175194875399995,all
241,1596,16.355146627500002,112.082759787000000,2.947533100000000,90.175194875399995,all
242,1604,16.355140213100000,112.082759147999990,2.954928400000000,90.152967507900001,all
243,1606,16.355140214199999,112.082759146000000,2.917607300000000,90.152967507900001,all
244,1608,16.355140209399998,112.082759155000010,3.083066500000000,90.152967507900001,all
245,1611,16.355133796600001,112.082758510999990,3.006175000000000,90.131048853899998,all
246,1612,16.355133794899999,112.082758514000010,3.066883000000000,90.131048853899998,all
247,1614,16.355133789800000,112.082758524000000,3.242409500000000,90.130740140499995,all
248,1618,16.355127393400000,112.082757852000000,2.640105700000000,90.108821486500005,all
249,1619,16.355127381500001,112.082757874000000,3.052725600000000,90.108821486500005,all
250,1620,16.355127378500001,112.082757880000000,3.155208300000000,90.108821486500005,all
251,1621,16.355120964099999,112.082757244000010,3.216471000000000,90.086594118999997,all
252,1623,16.355120967800001,112.082757237000000,3.088491200000000,90.086594118999997,all
253,1626,16.355114545199999,112.082756614999990,3.410624000000000,90.064675464999993,all
254,1627,16.355114558899999,112.082756589000000,2.934885300000000,90.064675464999993,all
255,1630,16.355114560400001,112.082756586000000,2.884522200000000,90.064675464999993,all
256,1631,16.355114550100001,112.082756606000000,3.239771400000000,90.064675464999993,all
257,1633,16.355108141700001,112.082755958000010,3.077183000000000,90.042448097600001,all
258,1636,16.355101718699999,112.082755336999990,3.424175000000000,90.020220730099993,all
259,1638,16.355101738900000,112.082755299000000,2.727807300000000,90.020220730099993,all
260,1643,16.355095307999999,112.082754694000000,3.358209600000000,89.998302076100003,all
261,1646,16.355095316500002,112.082754678000000,3.064254800000000,89.998302076100003,all
262,1651,16.355088898900000,112.082754049000000,3.244686600000000,89.976074708699997,all
263,1654,16.355088919899998,112.082754009000000,2.520134000000000,89.976074708699997,all
264,1655,16.355088911500001,112.082754025000000,2.807552000000000,89.976074708699997,all
265,1656,16.355088901799999,112.082754042999990,3.143356000000000,89.976074708699997,all
266,1659,16.355082492499999,112.082753399000000,3.046842800000000,89.953847341200003,all
267,1663,16.355076084600000,112.082752752000000,2.906427900000000,89.931928687199999,all
268,1671,16.355069669900001,112.082752118000000,3.011055200000000,89.909701319700005,all
269,1673,16.355063255499999,112.082751485000000,3.113368500000000,89.887782665700001,all
270,1682,16.355056840500001,112.082750852999990,3.246009600000000,89.865555298299995,all
271,1684,16.355056842900002,112.082750848000000,3.163727800000000,89.865555298299995,all
272,1685,16.355056841900002,112.082750850000000,3.199282000000000,89.865555298299995,all
273,1686,16.355050429900000,112.082750213000000,3.234694000000000,89.843327930800001,all
274,1687,16.355050433500001,112.082750206000000,3.109867300000000,89.843327930800001,all
275,1688,16.355050431500000,112.082750210000000,3.180638800000000,89.843327930800001,all
276,1689,16.355050433500001,112.082750206000000,3.110892800000000,89.843327930800001,all
277,1690,16.355044031599999,112.082749550000000,2.806735800000000,89.821409276799997,all
278,1691,16.355044024500000,112.082749564000000,3.051615500000000,89.821409276799997,all
279,1694,16.355037608400000,112.082748935000000,3.249801000000000,89.799181909400005,all
280,1697,16.355031197799999,112.082748296999990,3.265479300000000,89.777263255400001,all
281,1699,16.355024793599998,112.082747649000000,3.101632600000000,89.755035887899993,all
282,1700,16.355024795100000,112.082747646000000,3.050671600000000,89.755035887899993,all
283,1704,16.355018387000001,112.082747004000000,2.996257300000000,89.732808520500001,all
284,1705,16.355011964999999,112.082746388999990,3.434401500000000,89.710889866499997,all
285,1708,16.355011978499999,112.082746363000000,2.968417600000000,89.710889866499997,all
286,1710,16.355011973400000,112.082746373000010,3.142436300000000,89.710889866499997,all
287,1711,16.355011973800000,112.082746372000000,3.130848600000000,89.710889866499997,all
288,1712,16.355011970700001,112.082746378000000,3.237717400000000,89.710889866499997,all
289,1714,16.355005564599999,112.082745731000000,3.100872800000000,89.688662499000003,all
290,1717,16.355005565700001,112.082745729000000,3.062174000000000,89.688662499000003,all
291,1720,16.354999152000001,112.082745098999990,3.231513500000000,89.666743844999999,all
292,1721,16.354999156300000,112.082745091000010,3.083243800000000,89.666743844999999,all
293,1722,16.354999153900000,112.082745096000000,3.165695200000000,89.666743844999999,all
294,1723,16.354999157200002,112.082745089000000,3.050291800000000,89.666743844999999,all
295,1724,16.354999154300000,112.082745095000010,3.151070400000000,89.666743844999999,all
296,1725,16.354999154600002,112.082745094000000,3.139837500000000,89.666743844999999,all
297,1727,16.354999155100000,112.082745093000000,3.123894000000000,89.666743844999999,all
298,1729,16.354999158500000,112.082745087000010,3.005597600000000,89.666743844999999,all
299,1733,16.354992748800001,112.082744452000000,3.077094600000000,89.644516477600007,all
300,1735,16.354986341200000,112.082743811000000,3.056740800000000,89.622289110099999,all
301,1737,16.354986337200000,112.082743819000000,3.193214000000000,89.622289110099999,all
302,1739,16.354986335500001,112.082743822000000,3.251161800000000,89.622289110099999,all
303,1743,16.354979932900001,112.082743173000000,3.063742600000000,89.600370456099995,all
304,1746,16.354979935100001,112.082743167999990,2.989382500000000,89.600370456099995,all
305,1747,16.354973523599998,112.082742536000000,3.120920700000000,89.578143088700003,all
306,1748,16.354973526500000,112.082742530999990,3.018275500000000,89.578143088700003,all
307,1749,16.354973527100000,112.082742530000000,3.000383400000000,89.578143088700003,all
308,1750,16.354973526300000,112.082742530999990,3.027998000000000,89.578143088700003,all
309,1752,16.354973525300000,112.082742533000000,3.061296200000000,89.578143088700003,all
310,1753,16.354967128999998,112.082741873000000,2.674479500000000,89.556224434699999,all
311,1754,16.354967114899999,112.082741900000000,3.164117000000000,89.556224434699999,all
312,1758,16.354967122100000,112.082741885999990,2.913237300000000,89.556224434699999,all
313,1760,16.354960698599999,112.082741277000000,3.477097000000000,89.533997067200005,all
314,1761,16.354960707000000,112.082741262000000,3.188885000000000,89.533997067200005,all
315,1762,16.354960708699998,112.082741258000000,3.129510200000000,89.533997067200005,all
316,1763,16.354960703100001,112.082741269000000,3.322686000000000,89.533997067200005,all
317,1764,16.354954305000000,112.082740617000000,3.084518200000000,89.512078413200001,all
318,1765,16.354954305400000,112.082740616000000,3.070671800000000,89.512078413200001,all
319,1767,16.354954305400000,112.082740616000000,3.071015000000000,89.512078413200001,all
320,1769,16.354947895599999,112.082739983000000,3.181144000000000,89.489851045799995,all
321,1772,16.354947899999999,112.082739975000000,3.030833700000000,89.489851045799995,all
322,1773,16.354941493599998,112.082739336000000,3.033597700000000,89.467623678300001,all
323,1777,16.354941493199998,112.082739336000000,3.045030600000000,89.467623678300001,all
324,1778,16.354935086699999,112.082738699999990,3.096225300000000,89.445705024299997,all
325,1780,16.354935084699999,112.082738703999990,3.166251400000000,89.445705024299997,all
326,1782,16.354928681400001,112.082738060000000,3.080073800000000,89.423477656900005,all
327,1783,16.354928679499999,112.082738062999990,3.144551000000000,89.423477656900005,all
328,1784,16.354928678800000,112.082738065000000,3.169094000000000,89.423477656900005,all
329,1786,16.354922276600000,112.082737419000000,3.056341000000000,89.401559002900001,all
330,1789,16.354922273900002,112.082737424000000,3.148549000000000,89.401559002900001,all
331,1792,16.354915871900001,112.082736776999990,3.007682000000000,89.379331635400007,all
332,1793,16.354915867500001,112.082736784999990,3.157973500000000,89.379331635400007,all
333,1794,16.354915866300001,112.082736787000000,3.199290000000000,89.379331635400007,all
334,1796,16.354909468900001,112.082736134000000,2.942774500000000,89.357412981400003,all
335,1797,16.354909464399999,112.082736142000000,3.097605200000000,89.357412981400003,all
336,1799,16.354903054200001,112.082735514000010,3.292739200000000,89.335185613999997,all
337,1800,16.354903058700000,112.082735505000000,3.138235600000000,89.335185613999997,all
338,1801,16.354903057000001,112.082735508000000,3.196253300000000,89.335185613999997,all
339,1803,16.354896654800001,112.082734867000000,3.157014000000000,89.313266959900005,all
340,1804,16.354896654499999,112.082734867000000,3.166280000000000,89.313266959900005,all
341,1805,16.354896650400001,112.082734875000000,3.307971200000000,89.313266959900005,all
342,1806,16.354896656000001,112.082734865000010,3.116666300000000,89.313266959900005,all
343,1807,16.354896650299999,112.082734875000000,3.311410000000000,89.313266959900005,all
344,1808,16.354890252000001,112.082734225000000,3.118733000000000,89.291039592499999,all
345,1813,16.354890251699999,112.082734226000000,3.126138700000000,89.291039592499999,all
346,1814,16.354890251699999,112.082734226000000,3.127946600000000,89.291039592499999,all
347,1815,16.354890254800001,112.082734220000010,3.020487800000000,89.291039592499999,all
348,1816,16.354883849000000,112.082733585000000,3.093176100000000,89.269120938499995,all
349,1818,16.354883859400001,112.082733565000000,2.733874800000000,89.269120938499995,all
350,1819,16.354883844400000,112.082733593000000,3.253121900000000,89.269120938499995,all
351,1823,16.354883848499998,112.082733585000000,3.110441700000000,89.269120938499995,all
352,1824,16.354877448100002,112.082732940000000,3.008465300000000,89.246893571000001,all
353,1826,16.354877449300002,112.082732938000010,2.968163500000000,89.246893571000001,all
354,1828,16.354877444300001,112.082732948000000,3.139254600000000,89.246893571000001,all
355,1829,16.354871040799999,112.082732308999990,3.155752400000000,89.224974916999997,all
