FID,ID,x,y,z,d,txt
0,0,16.837997818800002,112.354668260000000,1.807624300000000,99.998720867800003,all
1,1,16.837997816200001,112.354668273000000,1.894017900000000,99.998720867800003,all
2,2,16.837997814700000,112.354668281000000,1.948283200000000,99.998720867800003,all
3,4,16.837991444299998,112.354667699999990,2.303595500000000,99.976016270599999,all
4,7,16.837985103600001,112.354666967000000,1.646650800000000,99.953311673399995,all
5,8,16.837985096699999,112.354667003000000,1.887033300000000,99.953311673399995,all
6,11,16.837978734400000,112.354666384000000,1.983530800000000,99.930607076200005,all
7,12,16.837978722100001,112.354666452000000,2.442897300000000,99.930607076200005,all
8,13,16.837978713599998,112.354666495999990,2.735689900000000,99.930607076200005,all
9,14,16.837978738200000,112.354666364000000,1.851794100000000,99.930607076200005,all
10,15,16.837978747000001,112.354666319000000,1.547801100000000,99.930607076200005,all
11,17,16.837972375100001,112.354665751000000,1.988840800000000,99.907902479000001,all
12,19,16.837966029299999,112.354665049000000,1.536839400000000,99.885197881799996,all
13,20,16.837966022500002,112.354665084999990,1.772396800000000,99.885197881799996,all
14,21,16.837966016399999,112.354665116000010,1.984718100000000,99.885197881799996,all
15,27,16.837959654799999,112.354664503000000,2.121786800000000,99.862493284600006,all
16,30,16.837946936900000,112.354663239999990,2.143146500000000,99.817084090199998,all
17,31,16.837946953800000,112.354663153000000,1.559050900000000,99.817084090199998,all
18,32,16.837946931699999,112.354663266000000,2.320604000000000,99.817084090199998,all
19,33,16.837940581800002,112.354662593000000,2.053195700000000,99.794379492999994,all
20,34,16.837940588700000,112.354662558000000,1.813596600000000,99.794379492999994,all
21,35,16.837940573600001,112.354662635000000,2.334648000000000,99.794379492999994,all
22,38,16.837934207899998,112.354662050000000,2.652439600000000,99.771674895800004,all
23,40,16.837934231399998,112.354661924000000,1.808484600000000,99.771674895800004,all
24,43,16.837921499600000,112.354660760000000,2.485629800000000,99.726265701299994,all
25,49,16.837915144200000,112.354660115000000,2.405779400000000,99.703561104100004,all
26,50,16.837915161800002,112.354660025000000,1.798689100000000,99.703561104100004,all
27,52,16.837908802499999,112.354659407000000,1.898096400000000,99.680856506900000,all
28,54,16.837902446099999,112.354658775999990,1.906343100000000,99.658151909699995,all
29,57,16.837896088899999,112.354658146000010,1.916120500000000,99.635447312500006,all
30,58,16.837896085200001,112.354658165000000,2.045392300000000,99.635447312500006,all
31,59,16.837889738400001,112.354657487000000,1.737396200000000,99.612742715300001,all
32,63,16.837876997300000,112.354656390000000,2.853091500000000,99.567333520899993,all
33,73,16.837857961499999,112.354654344000000,1.832826000000000,99.499219729299995,all
34,75,16.837857956600001,112.354654369000000,2.000689700000000,99.499219729299995,all
35,84,16.837838877599999,112.354652577000000,2.673916600000000,99.431105937699996,all
36,88,16.837826163999999,112.354651352000000,2.918470100000000,99.385696743300002,all
37,93,16.837813457900001,112.354650089000000,2.905053000000000,99.340287548899994,all
38,97,16.837807105900001,112.354649452999990,2.868993300000000,99.317582951700004,all
39,101,16.837800776900000,112.354648690000000,1.978657400000000,99.294878354500000,all
40,104,16.837800783500001,112.354648655999990,1.750987500000000,99.294878354500000,all
41,106,16.837794418100000,112.354648092000010,2.189463900000000,99.272173757299996,all
42,107,16.837794391100001,112.354648236000000,3.157583200000000,99.272173757299996,all
43,122,16.837756285400001,112.354644427000000,2.947695300000000,99.135946174099999,all
44,126,16.837749976100000,112.354643573999990,1.454257400000000,99.113561360000006,all
45,142,16.837724538800000,112.354641228000010,2.596077400000000,99.022742971200003,all
46,144,16.837718185100002,112.354640613000000,2.688373600000000,99.000038373999999,all
47,151,16.837705500100000,112.354639264000000,2.079187000000000,98.954629179600005,all
48,154,16.837699146999999,112.354638652999990,2.194642800000000,98.931924582400001,all
49,157,16.837692799100001,112.354638010000000,2.099157800000000,98.909219985199996,all
50,164,16.837667400699999,112.354635474999990,1.958359600000000,98.818721379400003,all
51,167,16.837661050900000,112.354634849000010,1.976319200000000,98.796016782199999,all
52,169,16.837661043400001,112.354634888000010,2.235129400000000,98.796016782199999,all
53,171,16.837661038600000,112.354634911999990,2.398434600000000,98.796016782199999,all
54,175,16.837654710999999,112.354634168000000,1.620842800000000,98.773312184999995,all
55,178,16.837648362100001,112.354633534000000,1.581761800000000,98.750607587800005,all
56,187,16.837629304000000,112.354631701000000,1.924735400000000,98.682493796200006,all
57,190,16.837610248400001,112.354629848000000,2.127809500000000,98.614380004599994,all
58,191,16.837610268599999,112.354629743999990,1.431556800000000,98.614380004599994,all
59,194,16.837603907599998,112.354629179000000,1.852324400000000,98.591675407400004,all
60,198,16.837591245500001,112.354627725000000,0.526045600000000,98.546585996100006,all
61,203,16.837584855700001,112.354627303000000,1.906242300000000,98.523881398900002,all
62,223,16.837546760700000,112.354623523000000,1.810074800000000,98.387653815700006,all
63,225,16.837534104700001,112.354622043000010,0.301883670000000,98.342244621199995,all
64,228,16.837527717099999,112.354621609000010,1.601982800000000,98.319540024000005,all
65,270,16.837400735599999,112.354608913000010,0.624117400000000,97.866087646099999,all
66,274,16.837394448300000,112.354607954000000,-1.597587500000000,97.843383048899994,all
67,283,16.837381659999998,112.354607133000000,1.314626800000000,97.797973854500000,all
68,286,16.837375351100000,112.354606283000000,-0.175472800000000,97.775269257299996,all
69,289,16.837368959599999,112.354605857000000,1.175364400000000,97.752564660100006,all
70,290,16.837369006599999,112.354605615000000,-0.446211930000000,97.752564660100006,all
71,300,16.837349919600001,112.354603882000010,0.559021350000000,97.684450868499994,all
72,305,16.837337222199999,112.354602586000000,0.293327960000000,97.639041674100000,all
73,307,16.837337219300000,112.354602601000000,0.393662400000000,97.639041674100000,all
74,309,16.837324555599999,112.354601124000000,-1.090605100000000,97.593952262800002,all
75,314,16.837311812799999,112.354600045000000,0.095886600000000,97.548543068399994,all
76,315,16.837311805399999,112.354600082000000,0.349132570000000,97.548543068399994,all
77,319,16.837299146700001,112.354598576000000,-1.327070400000000,97.503133874000000,all
78,324,16.837292777599998,112.354598022999990,-0.820960160000000,97.480429276799995,all
79,325,16.837292752200000,112.354598154000000,0.054811917000000,97.480429276799995,all
80,334,16.837267370999999,112.354595441000000,-1.283732800000000,97.389610888000007,all
81,336,16.837254625300002,112.354594359999990,-0.097119010000000,97.344201693599999,all
82,337,16.837254655199999,112.354594206000000,-1.128489900000000,97.344201693599999,all
83,339,16.837248291900000,112.354593616000000,-0.875560100000000,97.321497096399995,all
84,343,16.837235589599999,112.354592305000000,-1.232704400000000,97.276087902000000,all
85,354,16.837216526799999,112.354590376000000,-1.510524500000000,97.207974110400002,all
86,355,16.837216519100000,112.354590415999990,-1.245002500000000,97.207974110400002,all
