ID x y
0 0.0 -1.9585166852646396
1 0.10000219418540866 -1.9584789634567032
2 0.20000438837081733 -1.9584412412716201
3 0.300006582556226 -1.9584035187093005
4 0.40000877674163465 -1.9583657957697227
5 0.5000109709270433 -1.9583280724530416
6 0.600013165112452 -1.9582903487587697
7 0.7000153592978606 -1.9582526246874834
8 0.8000175534832693 -1.9582149002390943
9 0.900019747668678 -1.9581771754130033
10 1.0000219418540865 -1.95813945020992
11 1.1000241360394953 -1.958101724629556
12 1.200026330224904 -1.9580639986720447
13 1.3000285244103127 -1.958026272337253
14 1.4000307185957213 -1.9579885456248487
15 1.50003291278113 -1.957950818535629
16 1.6000351069665386 -1.957913091068996
17 1.7000373011519472 -1.957875363224927
18 1.800039495337356 -1.9578376350036666
19 1.9000416895227645 -1.9577999064050369
20 2.000043883708173 -1.9577621774290601
21 2.100046077893582 -1.9577244480758695
22 2.2000482720789907 -1.9576867183453763
23 2.3000504662643992 -1.9576489882374695
24 2.400052660449808 -1.9576112577523488
25 2.5000548546352164 -1.9575735268901915
26 2.6000570488206254 -1.9575357956501556
27 2.700059243006034 -1.9574980640331048
28 2.8000614371914425 -1.957460332038707
29 2.900063631376851 -1.9574225996672059
30 3.00006582556226 -1.9573848669181144
31 3.1000680197476687 -1.9573471337917425
32 3.2000702139330772 -1.957309400287846
33 3.300072408118486 -1.95727166640678
34 3.4000746023038944 -1.9572339321484113
35 3.5000767964893034 -1.957196197512629
36 3.600078990674712 -1.957158462499367
37 3.7000811848601205 -1.957120727109157
38 3.800083379045529 -1.9570829913409793
39 3.900085573230938 -1.9570452551959199
40 4.000087767416346 -1.9570075186734472
41 4.100089961601755 -1.9569697817734948
42 4.200092155787164 -1.9569320444959737
43 4.300094349972572 -1.9568943068412827
44 4.400096544157981 -1.9568565688089787
45 4.5000987383433895 -1.9568188303999046
46 4.6001009325287985 -1.956781091612796
47 4.7001031267142075 -1.9567433524483402
48 4.800105320899616 -1.9567056129065374
49 4.900107515085025 -1.9566678729876763
50 5.000109709270433 -1.9566301326910027
51 5.100111903455842 -1.9565923920172255
52 5.200114097641251 -1.9565546509655696
53 5.300116291826659 -1.956516909537032
54 5.400118486012068 -1.9564791677307047
55 5.500120680197477 -1.956441425547141
56 5.600122874382885 -1.956403682986208
57 5.700125068568294 -1.9563659400477729
58 5.800127262753702 -1.9563281967317692
59 5.900129456939111 -1.9562904530385512
60 6.00013165112452 -1.9562527089673658
61 6.100133845309928 -1.9562149645191664
62 6.200136039495337 -1.9561772196934202
63 6.300138233680745 -1.956139474490393
64 6.4001404278661544 -1.9561017289097093
65 6.5001426220515635 -1.9560639829514344
66 6.600144816236972 -1.956026236615835
67 6.700147010422381 -1.9559884899027997
68 6.800149204607789 -1.9559507428124836
69 6.900151398793198 -1.9559129953441339
70 7.000153592978607 -1.955875247498858
71 7.100155787164015 -1.9558374992758365
72 7.200157981349424 -1.9557997506752685
73 7.300160175534832 -1.9557620016973756
74 7.400162369720241 -1.955724252341648
75 7.50016456390565 -1.9556865026087067
76 7.600166758091058 -1.9556487524984623
77 7.700168952276467 -1.955611002010428
78 7.800171146461876 -1.9555732511446031
79 7.900173340647284 -1.955535499901742
80 8.000175534832692 -1.9554977482811347
81 8.100177729018101 -1.9554599962832468
82 8.20017992320351 -1.9554222439079454
83 8.30018211738892 -1.9553844911545215
84 8.400184311574328 -1.9553467380238612
85 8.500186505759736 -1.9553089845156322
86 8.600188699945145 -1.9552712306295907
87 8.700190894130554 -1.955233476366402
88 8.800193088315963 -1.955195721725711
89 8.900195282501372 -1.9551579667073185
90 9.000197476686779 -1.9551202113112245
91 9.100199670872188 -1.9550824555375392
92 9.200201865057597 -1.9550446993863746
93 9.300204059243006 -1.9550069428579735
94 9.400206253428415 -1.9549691859514495
95 9.500208447613822 -1.9549314286679111
96 9.600210641799231 -1.9548936710062943
97 9.70021283598464 -1.9548559129670866
98 9.80021503017005 -1.9548181545507757
99 9.900217224355458 -1.9547803957563863
100 10.000219418540865 -1.954742636584628
101 10.100221612726275 -1.9547048770352347
102 10.200223806911684 -1.9546671171084942
103 10.300226001097093 -1.9546293568033204
104 10.400228195282502 -1.9545915961214648
105 10.500230389467909 -1.9545538350615752
106 10.600232583653318 -1.9545160736240503
107 10.700234777838727 -1.9544783118088236
108 10.800236972024136 -1.9544405496158954
109 10.900239166209545 -1.9544027870459084
110 11.000241360394954 -1.9543650240976436
111 11.100243554580361 -1.9543272607719433
112 11.20024574876577 -1.9542894970688511
113 11.300247942951179 -1.9542517329879692
114 11.400250137136588 -1.9542139685293853
115 11.500252331321997 -1.9541762036932329
116 11.600254525507404 -1.954138438479157
117 11.700256719692813 -1.9541006728876016
118 11.800258913878222 -1.9540629069182334
119 11.900261108063631 -1.9540251405712743
120 12.00026330224904 -1.9539873738471454
121 12.100265496434448 -1.9539496067448057
122 12.200267690619857 -1.9539118392650296
123 12.300269884805266 -1.9538740714072644
124 12.400272078990675 -1.9538363031719967
125 12.500274273176084 -1.9537985345589384
126 12.60027646736149 -1.9537607655684228
127 12.7002786615469 -1.9537229961998506
128 12.800280855732309 -1.953685226453843
129 12.900283049917718 -1.9536474563299122
130 13.000285244103127 -1.953609685828634
131 13.100287438288534 -1.9535719149493662
132 13.200289632473943 -1.9535341436923748
133 13.300291826659352 -1.953496372057903
134 13.400294020844761 -1.953458600045464
135 13.50029621503017 -1.9534208276555445
136 13.600298409215577 -1.9533830548873032
137 13.700300603400986 -1.9533452817418033
138 13.800302797586395 -1.9533075082187348
139 13.900304991771804 -1.9532697343173884
140 14.000307185957213 -1.9532319600384516
141 14.10030938014262 -1.9531941853821007
142 14.20031157432803 -1.9531564103475163
143 14.300313768513439 -1.953118634935807
144 14.400315962698848 -1.9530808591457083
145 14.500318156884257 -1.9530430829781964
146 14.600320351069664 -1.9530053064326949
147 14.700322545255073 -1.9529675295095803
148 14.800324739440482 -1.9529297522084978
149 14.900326933625891 -1.952891974529869
150 15.0003291278113 -1.9528541964734498
151 15.100331321996709 -1.9528164180391299
152 15.200333516182116 -1.9527786392271302
153 15.300335710367525 -1.9527408600372071
154 15.400337904552934 -1.9527030804692056
155 15.500340098738343 -1.9526653005237242
156 15.600342292923752 -1.9526275202004304
157 15.70034448710916 -1.9525897394994125
158 15.800346681294569 -1.952551958420095
159 15.900348875479978 -1.9525141769632528
160 16.000351069665385 -1.9524763951290858
161 16.100353263850796 -1.9524386129165077
162 16.200355458036203 -1.9524008303263392
163 16.300357652221614 -1.9523630473578257
164 16.40035984640702 -1.952325264012143
165 16.500362040592428 -1.9522874802887364
166 16.60036423477784 -1.95224969618683
167 16.700366428963246 -1.9522119117071557
168 16.800368623148657 -1.9521741268496022
169 16.900370817334064 -1.9521363416147683
170 17.00037301151947 -1.9520985560016566
171 17.100375205704882 -1.952060770010843
172 17.20037739989029 -1.9520229836420397
173 17.3003795940757 -1.951985196895003
174 17.400381788261107 -1.951947409771018
175 17.500383982446515 -1.9519096222683339
176 17.600386176631925 -1.9518718343879704
177 17.700388370817333 -1.951834046129839
178 17.800390565002743 -1.9517962574937395
179 17.90039275918815 -1.9517584684795617
180 18.000394953373558 -1.9517206790878152
181 18.10039714755897 -1.951682889318168
182 18.200399341744376 -1.9516450991705971
183 18.300401535929787 -1.9516073086446597
184 18.400403730115194 -1.9515695177413308
185 18.5004059243006 -1.951531726459724
186 18.600408118486012 -1.9514939348004376
187 18.70041031267142 -1.9514561427630288
188 18.80041250685683 -1.951418350347497
189 18.900414701042237 -1.9513805575545957
190 19.000416895227644 -1.951342764383528
191 19.100419089413055 -1.951304970834514
192 19.200421283598462 -1.9512671769076437
193 19.300423477783873 -1.9512293826025617
194 19.40042567196928 -1.951191587919734
195 19.500427866154688 -1.9511537928589386
196 19.6004300603401 -1.9511159974199095
197 19.700432254525506 -1.951078201603245
198 19.800434448710917 -1.9510404054085466
199 19.900436642896324 -1.9510026088359695
200 20.00043883708173 -1.9509648118855574
201 20.10044103126714 -1.9509270145567346
202 20.20044322545255 -1.9508892168496557
203 20.30044541963796 -1.9508514187651413
204 20.400447613823367 -1.950813620302482
205 20.500449808008774 -1.950775821461877
206 20.600452002194185 -1.9507380222435482
207 20.700454196379592 -1.9507002226465202
208 20.800456390565003 -1.9506624226719906
209 20.90045858475041 -1.9506246223194044
210 21.000460778935818 -1.9505868215886286
211 21.10046297312123 -1.9505490204801736
212 21.200465167306636 -1.950511218993507
