FID,ID,x,y,z,d,txt
0,2,16.345473805899999,111.980666320000000,0.781678560000000,99.220980903699996,all
1,3,16.345467413000001,111.980665582000000,1.043729500000000,99.195219210199994,all
2,4,16.345461018700000,111.980664856000000,1.260011100000000,99.169094676000000,all
3,5,16.345454616700000,111.980664189000000,1.256798300000000,99.143332982600000,all
4,7,16.345435408800000,111.980662209000000,1.182098500000000,99.065322220699997,all
5,8,16.345429001599999,111.980661584000000,1.025177600000000,99.039197686500003,all
6,9,16.345422603900001,111.980660886000000,1.140841500000000,99.013435993100003,all
7,10,16.345384192699999,111.980656896000000,1.098960400000000,98.857777310100005,all
8,11,16.345332967000001,111.980651694000000,0.615946100000000,98.649869558700004,all
9,13,16.345300979099999,111.980648212000010,1.159504400000000,98.520335410000001,all
10,15,16.345211365200001,111.980638867000000,1.217912200000000,98.156768975700004,all
11,18,16.343257931499998,111.980437843000000,0.918447200000000,90.237043863799997,all
12,19,16.343174707500001,111.980429258000000,1.413171500000000,89.899964804400000,all
13,20,16.343097860299999,111.980421445000000,1.443933700000000,89.588284597799998,all
14,21,16.343021085899998,111.980413676000000,1.502882400000000,89.276967231900002,all
15,24,16.342969894300001,111.980408619000000,1.105305100000000,89.069422321199994,all
16,26,16.342918719400000,111.980403428000000,1.198399100000000,88.862240251399996,all
17,27,16.342893127699998,111.980400879000000,1.073559400000000,88.758467796100007,all
18,28,16.342886740499999,111.980400156000000,1.356699300000000,88.732343261899999,all
19,29,16.342848362200002,111.980396256000010,1.449771200000000,88.577047419699994,all
20,30,16.342841969199998,111.980395580000010,1.561683700000000,88.550922885500000,all
21,32,16.342803576900000,111.980391797000000,1.225904800000000,88.395264202500002,all
22,33,16.342784374899999,111.980389953000000,0.883422300000000,88.317616281400007,all
23,34,16.342726824400000,111.980384009999990,1.356100900000000,88.084309677299998,all
24,42,16.342675650299999,111.980378849999990,1.320553100000000,87.876764766700006,all
25,43,16.342662841799999,111.980377684999990,0.850238300000000,87.824878539099998,all
26,44,16.342656451700002,111.980376980000000,1.065461800000000,87.799116845599997,all
27,45,16.342650053800000,111.980376343000000,1.028898000000000,87.772992311400003,all
28,46,16.342643670800001,111.980375589000000,1.423204200000000,87.747230618000003,all
29,47,16.342630874499999,111.980374328000000,1.306069300000000,87.695344390299994,all
