ID x y
0 0.0 -28.232598985886163
1 0.1000025583626479 -28.23259105178643
2 0.2000051167252958 -28.232583117604
3 0.3000076750879437 -28.232575183342867
4 0.4000102334505916 -28.232567249003388
5 0.5000127918132395 -28.232559314583177
6 0.6000153501758874 -28.232551380086697
7 0.7000179085385353 -28.23254344550867
8 0.8000204669011832 -28.232535510851264
9 0.9000230252638312 -28.23252757611393
10 1.000025583626479 -28.23251964129872
11 1.100028141989127 -28.2325117064026
12 1.2000307003517747 -28.23250377142852
13 1.3000332587144228 -28.232495836374863
14 1.4000358170770706 -28.232487901240443
15 1.5000383754397186 -28.232479966028986
16 1.6000409338023664 -28.23247203073582
17 1.7000434921650143 -28.232464095365685
18 1.8000460505276623 -28.232456159914115
19 1.9000486088903101 -28.23244822438308
20 2.000051167252958 -28.232440288775248
21 2.1000537256156058 -28.232432353086693
22 2.200056283978254 -28.232424417317368
23 2.300058842340902 -28.232416481470274
24 2.4000614007035495 -28.232408545544164
25 2.5000639590661975 -28.232400609536448
26 2.6000665174288455 -28.232392673452104
27 2.7000690757914936 -28.232384737286562
28 2.800071634154141 -28.232376801041568
29 2.900074192516789 -28.23236886471763
30 3.0000767508794373 -28.23236092831616
31 3.100079309242085 -28.232352991834162
32 3.200081867604733 -28.232345055271676
33 3.300084425967381 -28.23233711862773
34 3.4000869843300285 -28.232329181908845
35 3.5000895426926766 -28.23232124510857
36 3.6000921010553246 -28.23231330822986
37 3.700094659417972 -28.232305371272115
38 3.8000972177806203 -28.232297434231924
39 3.9000997761432683 -28.232289497118277
40 4.000102334505916 -28.23228155991893
41 4.100104892868564 -28.23227362264364
42 4.2001074512312115 -28.232265685287473
43 4.30011000959386 -28.232257747853158
44 4.400112567956508 -28.232249810339116
45 4.500115126319155 -28.232241872744485
46 4.600117684681804 -28.23223393507113
47 4.700120243044451 -28.232225997320302
48 4.800122801407099 -28.23221805948644
49 4.900125359769747 -28.232210121577204
50 5.000127918132395 -28.232202183585922
51 5.1001304764950435 -28.232194245515092
52 5.200133034857691 -28.232186307365073
53 5.300135593220339 -28.232178369138502
54 5.400138151582987 -28.23217043083023
55 5.500140709945635 -28.23216249244095
56 5.600143268308282 -28.23215455397618
57 5.700145826670931 -28.232146615429397
58 5.800148385033578 -28.232138676802524
59 5.900150943396226 -28.23213073809829
60 6.0001535017588745 -28.232122799312826
61 6.100156060121522 -28.23211486044862
62 6.20015861848417 -28.23210692150812
63 6.300161176846818 -28.232098982485024
64 6.400163735209466 -28.232091043382418
65 6.500166293572113 -28.232083104201106
66 6.600168851934762 -28.23207516494035
67 6.7001714102974095 -28.232067225600087
68 6.800173968660057 -28.232059286178522
69 6.900176527022706 -28.232051346682237
70 7.000179085385353 -28.232043407104296
71 7.100181643748001 -28.232035467445648
72 7.200184202110649 -28.232027527708645
73 7.300186760473297 -28.232019587892257
74 7.400189318835944 -28.232011647995773
75 7.500191877198593 -28.232003708020002
76 7.6001944355612405 -28.231995767967128
77 7.700196993923888 -28.2319878278331
78 7.800199552286537 -28.23197988761823
79 7.900202110649184 -28.23197194732458
80 8.000204669011833 -28.231079875887005
81 8.10020722737448 -28.228872803572113
82 8.200209785737128 -28.226665731178258
83 8.300212344099776 -28.224458658706354
84 8.400214902462423 -28.22225158615349
85 8.500217460825072 -28.220044513517372
86 8.60022001918772 -28.217837440803756
87 8.700222577550367 -28.215630368008796
88 8.800225135913015 -28.213423295133865
89 8.900227694275664 -28.211216222176375
90 9.00023025263831 -28.209009149135973
91 9.100232811000959 -28.20680207601583
92 9.200235369363607 -28.20459500281186
93 9.300237927726254 -28.202387929526587
94 9.400240486088903 -28.200180856160188
95 9.500243044451551 -28.197973782712303
96 9.600245602814198 -28.195766709178205
97 9.700248161176846 -28.193559635562295
98 9.800250719539495 -28.191352561863773
99 9.900253277902143 -28.189145488082666
100 10.00025583626479 -28.18693841421587
101 10.100258394627438 -28.18473134026383
102 10.200260952990087 -28.182524266232775
103 10.300263511352734 -28.180317192114604
104 10.400266069715382 -28.17811011790904
105 10.50026862807803 -28.175903043621634
106 10.600271186440677 -28.17369596925075
107 10.700273744803326 -28.17148889479343
108 10.800276303165974 -28.169281820248017
109 10.900278861528621 -28.16698307360046
110 11.00028141989127 -28.16450929238797
111 11.100283978253918 -28.162035511088458
112 11.200286536616565 -28.15956172970358
113 11.300289094979213 -28.157087948231727
114 11.400291653341862 -28.154614166671188
115 11.500294211704508 -28.152140385026787
116 11.600296770067157 -28.149666603293305
117 11.700299328429805 -28.147192821470988
