FID,ID,x,y,z,d,txt
139,922,16.172017737499999,111.569173996000000,-0.658804540000000,22.361333333299999,all
140,924,16.172024098200001,111.569173281000000,-1.071937600000000,22.409333333300001,all
141,933,16.172043168300000,111.569171450000000,-0.833733200000000,22.550666666700000,all
142,946,16.172087672300002,111.569167050000000,-0.859010300000000,22.882666666700000,all
143,947,16.172087670200000,111.569167100000000,-0.624980700000000,22.882000000000001,all
144,950,16.172094029000000,111.569166434000000,-0.801252960000000,22.930000000000000,all
145,954,16.172113107600001,111.569164478000000,-1.136352300000000,23.071999999999999,all
146,959,16.172119461099999,111.569163974000010,-0.545171300000000,23.119333333299998,all
147,965,16.172138537599999,111.569162066999990,-0.641062700000000,23.261333333300001,all
148,968,16.172163977400000,111.569159517000000,-0.796778900000000,23.450666666699998,all
149,972,16.172170338899999,111.569158861999990,-0.916090900000000,23.498000000000001,all
150,977,16.172202141800000,111.569155764000000,-0.668343250000000,23.734666666700001,all
151,988,16.172227589900000,111.569153246000000,-0.646323100000000,23.923999999999999,all
152,991,16.172240312900001,111.569152024000000,-0.453945130000000,24.018666666700000,all
153,1020,16.172342163900002,111.569141826000010,-0.813616930000000,24.777333333300000,all
154,1036,16.172393114999998,111.569136789000000,-0.623640500000000,25.156666666700001,all
155,1039,16.172399487800000,111.569136137000000,-0.702840500000000,25.204000000000001,all
156,1045,16.172418605899999,111.569134150000000,-1.080715800000000,25.346666666699999,all
157,1047,16.172424971800002,111.569133671000000,-0.338257900000000,25.393999999999998,all
158,1051,16.172437720000001,111.569132358999990,-0.523135840000000,25.488666666699999,all
159,1053,16.172437721400001,111.569132327000010,-0.671272930000000,25.489333333299999,all
160,1057,16.172444094900001,111.569131698000010,-0.633373200000000,25.536666666700000,all
161,1058,16.172450470099999,111.569131039000000,-0.740110640000000,25.584000000000000,all
162,1060,16.172463219600001,111.569129770999990,-0.708675740000000,25.678666666700000,all
163,1065,16.172482347900001,111.569127845000000,-0.769357900000000,25.821333333300000,all
164,1066,16.172482346399999,111.569127880000000,-0.602946300000000,25.821333333300000,all
165,1077,16.172533375099999,111.569122720000000,-0.835812330000000,26.201333333299999,all
166,1084,16.172571658999999,111.569118931000010,-0.586634400000000,26.486666666700000,all
167,1088,16.172578042400001,111.569118281000000,-0.628072740000000,26.533999999999999,all
168,1092,16.172584428699999,111.569117578000000,-0.921381650000000,26.581333333300002,all
169,1102,16.172609968600000,111.569114994000000,-1.001582900000000,26.771999999999998,all
