FID,ID,x,y,z,d,txt
0,4,16.939993388200001,112.335961268000010,2.334675600000000,99.926383541700005,all
1,9,16.939986963799999,112.335960519000000,1.835401300000000,99.854756717499995,all
2,24,16.939954887399999,112.335957376000000,2.112719800000000,99.498612230299997,all
3,29,16.939942054199999,112.335956061999990,1.973551400000000,99.356353398799996,all
4,32,16.939935639900000,112.335955433000000,2.030934000000000,99.284726574499999,all
5,43,16.939897160299999,112.335951686000000,2.530805300000000,98.856955263100005,all
6,52,16.939877913400000,112.335949670999990,2.149060000000000,98.643069607300006,all
7,53,16.939871502199999,112.335949056999990,2.287548500000000,98.572437600100002,all
8,60,16.939833026700001,112.335945185000000,2.275356500000000,98.144666288600007,all
9,61,16.939833029999999,112.335945229999990,2.484418400000000,98.144666288600007,all
10,65,16.939826619100000,112.335944598000000,2.546082000000000,98.073039464399997,all
11,66,16.939826617200001,112.335944571000000,2.422667000000000,98.073039464399997,all
12,79,16.939775226500000,112.335939522999990,2.525327000000000,97.502014504399995,all
13,84,16.939768822900000,112.335938759000000,2.050325900000000,97.431382497200005,all
14,87,16.939762432100000,112.335938201000000,2.516555800000000,97.359755672899993,all
15,100,16.939730451599999,112.335934902000010,2.545506500000000,97.004606002700001,all
16,103,16.939724055500001,112.335934237000000,2.526504000000000,96.933973995499997,all
17,109,16.939704869200000,112.335932248000010,2.515034400000000,96.720088339699998,all
18,115,16.939692058399999,112.335930641999990,1.228799900000000,96.577829508299999,all
19,120,16.939679290800001,112.335929604000000,2.545842600000000,96.435570676799998,all
20,122,16.939672895600001,112.335928928000000,2.485717800000000,96.364938669500006,all
21,123,16.939672895299999,112.335928924000000,2.467268000000000,96.364938669500006,all
22,124,16.939666481300002,112.335927994000000,1.246314900000000,96.293311845299996,all
23,132,16.939640926799999,112.335925606000000,2.465559500000000,96.009788999300000,all
24,135,16.939628133500001,112.335924177000000,2.006231800000000,95.867530167799998,all
25,140,16.939621745000000,112.335923574000010,2.287556200000000,95.795903343600003,all
26,147,16.939602567300000,112.335921578000000,2.278613000000000,95.583012504799996,all
27,159,16.939570594500001,112.335918037000000,1.299657100000000,95.227862834600003,all
28,161,16.939564217000001,112.335917554000010,2.133422000000000,95.156236010399994,all
29,166,16.939545008900001,112.335915080000010,-0.042747043000000,94.942350354699997,all
30,171,16.939532221899999,112.335913671000000,-0.391550840000000,94.800091523199995,all
31,174,16.939525861500002,112.335913416000000,1.489221700000000,94.730454332899996,all
32,176,16.939519478200001,112.335912850000000,1.948534500000000,94.658827508700000,all
33,195,16.939474692600001,112.335907405000000,-1.601816900000000,94.160424190000001,all
34,196,16.939474706199999,112.335907597000000,-0.722007750000000,94.161419007000006,all
35,210,16.939436365100001,112.335903495000000,-1.167482900000000,93.734642512500002,all
36,212,16.939429971500001,112.335902760000000,-1.474749300000000,93.664010505299998,all
37,218,16.939410802800001,112.335900706000000,-1.709274800000000,93.450124849500000,all
38,221,16.939398033300002,112.335899486000000,-1.176509900000000,93.308860835000004,all
39,223,16.939385258300000,112.335898171000000,-1.082917800000000,93.166602003600005,all
40,226,16.939385258400002,112.335898172000000,-1.076799200000000,93.166602003600005,all
41,228,16.939372473999999,112.335896706000000,-1.670273700000000,93.024343172100004,all
42,232,16.939359702299999,112.335895402000010,-1.524461200000000,92.882084340600002,all
43,233,16.939359695400000,112.335895306000000,-1.965466600000000,92.882084340600002,all
44,241,16.939314989800000,112.335890738000000,-1.466156400000000,92.385670655900000,all
45,242,16.939308601200000,112.335890053000000,-1.540346500000000,92.314043831600003,all
46,244,16.939302205400001,112.335889265000010,-2.087684400000000,92.243411824399999,all
47,253,16.939283052499999,112.335887385000010,-1.518299000000000,92.030520985699994,all
48,256,16.939276662499999,112.335886664000000,-1.761244200000000,91.958894161399996,all
49,257,16.939263885500001,112.335885289000000,-1.939398600000000,91.816635329899995,all
50,261,16.939257496500002,112.335884605999990,-2.004594300000000,91.746003322700005,all
51,273,16.939238337799999,112.335882621000000,-1.918577300000000,91.533112484000000,all
52,277,16.939225564000001,112.335881286000000,-1.913394300000000,91.390853652499999,all
53,281,16.939206402300002,112.335879268000000,-1.981630200000000,91.177962813700006,all
54,286,16.939193638300001,112.335878069000000,-1.355469200000000,91.036698799299998,all
55,299,16.939155301400000,112.335873840000000,-2.383836300000000,90.609922304799994,all
56,302,16.939148923600001,112.335873287000000,-1.859304900000000,90.539290297500003,all
57,311,16.939116991799999,112.335869961000000,-1.820620200000000,90.184140627299996,all
58,325,16.939065889100000,112.335864537000010,-2.246316000000000,89.616100118399999,all
59,329,16.939053123099999,112.335863312000000,-1.760035300000000,89.473841286899997,all
60,330,16.939053104700001,112.335863051999990,-2.948364700000000,89.473841286899997,all
61,338,16.939040344799999,112.335861928000000,-2.003466100000000,89.331582455399996,all
62,340,16.939021179299999,112.335859899000000,-2.153984500000000,89.118691616700005,all
63,346,16.938982853700001,112.335855915000000,-2.135928400000000,88.692909939200007,all
64,394,16.938803935199999,112.335836973000000,-4.021900700000000,86.703275932400004,all
65,397,16.938791153499999,112.335835634000010,-4.117781000000000,86.561017100900003,all
66,401,16.938765565400001,112.335832654000000,-5.701477000000000,86.276499437900000,all
67,402,16.938765566099999,112.335832663999990,-5.657559400000000,86.276499437900000,all
68,406,16.938752785300000,112.335831373000000,-5.542465700000000,86.134240606399999,all
69,407,16.938746400900001,112.335830816000000,-5.086800600000000,86.063608599199995,all
70,425,16.938682478899999,112.335824218000000,-5.257292300000000,85.353309258799996,all
71,426,16.938676075899998,112.335823434999990,-5.842810600000000,85.281682434499999,all
72,433,16.938650518300001,112.335821026999990,-4.888046300000000,84.998159588500002,all
73,454,16.938580164600001,112.335813650000010,-5.807720000000000,84.216233423899993,all
74,474,16.938471465300001,112.335802430000000,-6.419844600000000,83.007530764699993,all
75,475,16.938471474200000,112.335802556000000,-5.842296000000000,83.007530764699993,all
76,500,16.938375319599999,112.335793065000000,-5.844944000000000,81.939097303099999,all
77,502,16.938368915800002,112.335792541000000,-5.358422300000000,81.868465295799993,all
78,503,16.938368919199998,112.335792588999990,-5.136803000000000,81.868465295799993,all
79,521,16.938304807400002,112.335786412000000,-4.584170000000000,81.156176321399997,all
80,527,16.938279160000000,112.335783910000000,-4.526131600000000,80.871658658399994,all
81,545,16.938202211099998,112.335776552000000,-3.751563300000000,80.017110852499997,all
82,549,16.938176558799999,112.335774117000000,-3.430241800000000,79.731598372500002,all
83,565,16.938125230800001,112.335768921000000,-4.302961300000000,79.161568229500006,all
84,579,16.938086760899999,112.335765434000000,-3.108142900000000,78.733796918099998,all
85,609,16.937977717500001,112.335754917000000,-2.686158400000000,77.523104624900000,all
86,615,16.937964891800000,112.335753733000000,-2.399131500000000,77.380845793399999,all
87,617,16.937958462699999,112.335752938000000,-3.181589400000000,77.309218969200003,all
88,621,16.937952055800000,112.335752414000000,-2.726983800000000,77.237592144900006,all
89,624,16.937945643199999,112.335751810000000,-2.634436400000000,77.166960137700002,all
90,633,16.937932811800000,112.335750541000000,-2.733524000000000,77.023706489199995,all
91,638,16.937913568900001,112.335748697000000,-2.615304700000000,76.809820833499998,all
92,640,16.937900734199999,112.335747377999990,-2.940740600000000,76.667562001999997,all
93,646,16.937875078499999,112.335744930000000,-2.729549400000000,76.383044338999994,all
94,654,16.937855834099999,112.335743052000000,-2.764023500000000,76.169158683299997,all
95,662,16.937836593099998,112.335741174000010,-2.795079200000000,75.955273027499999,all
96,665,16.937830177999999,112.335740541000010,-2.837750700000000,75.883646203300003,all
97,668,16.937823763000001,112.335739907000000,-2.886277000000000,75.812019379000006,all
98,670,16.937817348999999,112.335739288000000,-2.865428400000000,75.741387371800002,all
99,673,16.937798107599999,112.335737432000000,-2.794792700000000,75.527501716100005,all
100,676,16.937778866399999,112.335735570000000,-2.745179700000000,75.313616060300006,all
101,679,16.937766035399999,112.335734274999990,-2.959363200000000,75.171357228800005,all
102,680,16.937766040000000,112.335734340000000,-2.665368600000000,75.171357228800005,all
103,692,16.937746793500001,112.335732388000000,-3.026283000000000,74.957471573099994,all
104,700,16.937721142699999,112.335729928000010,-2.850530600000000,74.671959093100000,all
105,701,16.937721144000001,112.335729947000000,-2.764061500000000,74.672953910100006,all
106,703,16.937714732500002,112.335729332000000,-2.720814700000000,74.601327085899996,all
107,709,16.937701896499998,112.335727956000000,-3.293457500000000,74.458073437400003,all
108,719,16.937689080500000,112.335726830000000,-2.731062200000000,74.315814605900002,all
109,729,16.937676254799999,112.335725576000000,-2.745461700000000,74.173555774400000,all
110,732,16.937663433699999,112.335724381000010,-2.493188900000000,74.031296942899999,all
111,744,16.937618548900002,112.335719956000010,-2.694997500000000,73.532893624200000,all
112,766,16.937573670300001,112.335715582000010,-2.638640600000000,73.034490305500000,all
113,770,16.937560847200000,112.335714307999990,-2.726006000000000,72.891236656999993,all
114,771,16.937554438300001,112.335713705000000,-2.614217300000000,72.820604649800003,all
